usage_date_id;group_definition;price_area;start_time_utc;consumption_kwh;metering_point_count
20231001;Uten Norgespris;NO1;2023-09-30 22:00:00;278255.664;391658
20231001;Uten Norgespris;NO1;2023-09-30 23:00:00;261029.524;391658
20231001;Uten Norgespris;NO1;2023-10-01 00:00:00;250901.483;391658
20231001;Uten Norgespris;NO1;2023-10-01 01:00:00;245473.718;391658
20231001;Uten Norgespris;NO1;2023-10-01 02:00:00;243655.578;391658
20231001;Uten Norgespris;NO1;2023-10-01 03:00:00;245287.34;391658
20231001;Uten Norgespris;NO1;2023-10-01 04:00:00;253348.761;391658
20231001;Uten Norgespris;NO1;2023-10-01 05:00:00;269462.669;391658
20231001;Uten Norgespris;NO1;2023-10-01 06:00:00;300161.211;391658
20231001;Uten Norgespris;NO1;2023-10-01 07:00:00;332386.517;391658
20231001;Uten Norgespris;NO1;2023-10-01 08:00:00;352377.381;391658
20231001;Uten Norgespris;NO1;2023-10-01 09:00:00;358489.935;391658
20231001;Uten Norgespris;NO1;2023-10-01 10:00:00;353593.501;391658
20231001;Uten Norgespris;NO1;2023-10-01 11:00:00;347294.234;391658
20231001;Uten Norgespris;NO1;2023-10-01 12:00:00;344821.101;391658
20231001;Uten Norgespris;NO1;2023-10-01 13:00:00;350233.722;391658
20231001;Uten Norgespris;NO1;2023-10-01 14:00:00;362071.503;391658
20231001;Uten Norgespris;NO1;2023-10-01 15:00:00;374798.079;391658
20231001;Uten Norgespris;NO1;2023-10-01 16:00:00;388529.21;391658
20231001;Uten Norgespris;NO1;2023-10-01 17:00:00;400473.763;391658
20231001;Uten Norgespris;NO1;2023-10-01 18:00:00;393763.003;391658
20231001;Uten Norgespris;NO1;2023-10-01 19:00:00;375170.787;391658
20231001;Uten Norgespris;NO1;2023-10-01 20:00:00;349113.937;391658
20231001;Uten Norgespris;NO1;2023-10-01 21:00:00;314370.504;391658
20231002;Uten Norgespris;NO1;2023-10-01 22:00:00;279685.145;391658
20231002;Uten Norgespris;NO1;2023-10-01 23:00:00;257356.546;391658
20231002;Uten Norgespris;NO1;2023-10-02 00:00:00;245187.633;391658
20231002;Uten Norgespris;NO1;2023-10-02 01:00:00;238963.952;391658
20231002;Uten Norgespris;NO1;2023-10-02 02:00:00;237172.344;391658
20231002;Uten Norgespris;NO1;2023-10-02 03:00:00;245420.807;391658
20231002;Uten Norgespris;NO1;2023-10-02 04:00:00;270002.954;391658
