usage_date_id;group_definition;price_area;start_time_utc;consumption_kwh;metering_point_count
20231001;Med Norgespris;NO5;2023-09-30 22:00:00;104803.916;73917
20231001;Med Norgespris;NO5;2023-09-30 23:00:00;99502.032;73917
20231001;Med Norgespris;NO5;2023-10-01 00:00:00;96786.009;73917
20231001;Med Norgespris;NO5;2023-10-01 01:00:00;94272.463;73917
20231001;Med Norgespris;NO5;2023-10-01 02:00:00;92066.605;73917
20231001;Med Norgespris;NO5;2023-10-01 03:00:00;91033.446;73917
20231001;Med Norgespris;NO5;2023-10-01 04:00:00;91828.619;73917
20231001;Med Norgespris;NO5;2023-10-01 05:00:00;95720.207;73917
20231001;Med Norgespris;NO5;2023-10-01 06:00:00;105714.304;73917
20231001;Med Norgespris;NO5;2023-10-01 07:00:00;115671.173;73917
20231001;Med Norgespris;NO5;2023-10-01 08:00:00;119566.474;73917
20231001;Med Norgespris;NO5;2023-10-01 09:00:00;119421.649;73917
20231001;Med Norgespris;NO5;2023-10-01 10:00:00;119111.38;73917
20231001;Med Norgespris;NO5;2023-10-01 11:00:00;121920.989;73917
20231001;Med Norgespris;NO5;2023-10-01 12:00:00;125263.616;73917
20231001;Med Norgespris;NO5;2023-10-01 13:00:00;128268.722;73917
20231001;Med Norgespris;NO5;2023-10-01 14:00:00;130235.872;73917
20231001;Med Norgespris;NO5;2023-10-01 15:00:00;133370.053;73917
20231001;Med Norgespris;NO5;2023-10-01 16:00:00;138458.708;73917
20231001;Med Norgespris;NO5;2023-10-01 17:00:00;144193.701;73917
20231001;Med Norgespris;NO5;2023-10-01 18:00:00;145064.812;73917
20231001;Med Norgespris;NO5;2023-10-01 19:00:00;141115.199;73917
20231001;Med Norgespris;NO5;2023-10-01 20:00:00;134535.042;73917
20231001;Med Norgespris;NO5;2023-10-01 21:00:00;122291.888;73917
20231002;Med Norgespris;NO5;2023-10-01 22:00:00;105672.822;73917
20231002;Med Norgespris;NO5;2023-10-01 23:00:00;96860.532;73917
20231002;Med Norgespris;NO5;2023-10-02 00:00:00;92724.958;73917
20231002;Med Norgespris;NO5;2023-10-02 01:00:00;90117.459;73917
20231002;Med Norgespris;NO5;2023-10-02 02:00:00;88081.977;73917
20231002;Med Norgespris;NO5;2023-10-02 03:00:00;89033.582;73917
20231002;Med Norgespris;NO5;2023-10-02 04:00:00;100118.478;73917
20231002;Med Norgespris;NO5;2023-10-02 05:00:00;113417.671;73917
20231002;Med Norgespris;NO5;2023-10-02 06:00:00;109121.699;73917
20231002;Med Norgespris;NO5;2023-10-02 07:00:00;103594.847;73917
20231002;Med Norgespris;NO5;2023-10-02 08:00:00;100082.772;73917
20231002;Med Norgespris;NO5;2023-10-02 09:00:00;98068.731;73917
20231002;Med Norgespris;NO5;2023-10-02 10:00:00;94979.102;73917
20231002;Med Norgespris;NO5;2023-10-02 11:00:00;92098.898;73917
20231002;Med Norgespris;NO5;2023-10-02 12:00:00;94216.051;73917
20231002;Med Norgespris;NO5;2023-10-02 13:00:00;103553.28;73917
20231002;Med Norgespris;NO5;2023-10-02 14:00:00;117009.351;73917
20231002;Med Norgespris;NO5;2023-10-02 15:00:00;119833.755;73917
20231002;Med Norgespris;NO5;2023-10-02 16:00:00;121360.232;73917
20231002;Med Norgespris;NO5;2023-10-02 17:00:00;128147.701;73917
20231002;Med Norgespris;NO5;2023-10-02 18:00:00;134167.24;73917
20231002;Med Norgespris;NO5;2023-10-02 19:00:00;134147.976;73917
20231002;Med Norgespris;NO5;2023-10-02 20:00:00;128289.868;73917
20231002;Med Norgespris;NO5;2023-10-02 21:00:00;114816.258;73917
20231003;Med Norgespris;NO5;2023-10-02 22:00:00;102519.084;73917
20231003;Med Norgespris;NO5;2023-10-02 23:00:00;96037.12;73917
20231003;Med Norgespris;NO5;2023-10-03 00:00:00;92450.233;73917
20231003;Med Norgespris;NO5;2023-10-03 01:00:00;89601.672;73917
20231003;Med Norgespris;NO5;2023-10-03 02:00:00;87154.47;73917
20231003;Med Norgespris;NO5;2023-10-03 03:00:00;87839.148;73917
20231003;Med Norgespris;NO5;2023-10-03 04:00:00;98445.747;73917
20231003;Med Norgespris;NO5;2023-10-03 05:00:00;111376.736;73917
20231003;Med Norgespris;NO5;2023-10-03 06:00:00;107534.463;73917
20231003;Med Norgespris;NO5;2023-10-03 07:00:00;102914.372;73917
20231003;Med Norgespris;NO5;2023-10-03 08:00:00;99961.049;73917
20231003;Med Norgespris;NO5;2023-10-03 09:00:00;97431.014;73917
20231003;Med Norgespris;NO5;2023-10-03 10:00:00;95811.516;73917
20231003;Med Norgespris;NO5;2023-10-03 11:00:00;94417.709;73917
20231003;Med Norgespris;NO5;2023-10-03 12:00:00;95840.051;73917
20231003;Med Norgespris;NO5;2023-10-03 13:00:00;105629.438;73917
20231003;Med Norgespris;NO5;2023-10-03 14:00:00;122217.178;73917
20231003;Med Norgespris;NO5;2023-10-03 15:00:00;125277.56;73917
