usage_date_id;group_definition;price_area;start_time_utc;consumption_kwh;metering_point_count
20231001;Med Norgespris;NO2;2023-09-30 22:00:00;392137.794;331860
20231001;Med Norgespris;NO2;2023-09-30 23:00:00;369952.353;331860
20231001;Med Norgespris;NO2;2023-10-01 00:00:00;354437.447;331860
20231001;Med Norgespris;NO2;2023-10-01 01:00:00;345696.184;331860
20231001;Med Norgespris;NO2;2023-10-01 02:00:00;344623.103;331860
20231001;Med Norgespris;NO2;2023-10-01 03:00:00;344370.128;331860
20231001;Med Norgespris;NO2;2023-10-01 04:00:00;352271.087;331860
20231001;Med Norgespris;NO2;2023-10-01 05:00:00;374734.134;331860
20231001;Med Norgespris;NO2;2023-10-01 06:00:00;417738.637;331860
20231001;Med Norgespris;NO2;2023-10-01 07:00:00;461278.756;331860
20231001;Med Norgespris;NO2;2023-10-01 08:00:00;488364.18;331860
20231001;Med Norgespris;NO2;2023-10-01 09:00:00;495908.78;331860
20231001;Med Norgespris;NO2;2023-10-01 10:00:00;502124.809;331860
20231001;Med Norgespris;NO2;2023-10-01 11:00:00;502269.465;331860
20231001;Med Norgespris;NO2;2023-10-01 12:00:00;499696.508;331860
20231001;Med Norgespris;NO2;2023-10-01 13:00:00;501917.087;331860
20231001;Med Norgespris;NO2;2023-10-01 14:00:00;512994.868;331860
20231001;Med Norgespris;NO2;2023-10-01 15:00:00;519268.539;331860
20231001;Med Norgespris;NO2;2023-10-01 16:00:00;539945.279;331860
20231001;Med Norgespris;NO2;2023-10-01 17:00:00;563096.356;331860
20231001;Med Norgespris;NO2;2023-10-01 18:00:00;558363.567;331860
20231001;Med Norgespris;NO2;2023-10-01 19:00:00;534672.771;331860
20231001;Med Norgespris;NO2;2023-10-01 20:00:00;494401.461;331860
20231001;Med Norgespris;NO2;2023-10-01 21:00:00;439305.935;331860
20231002;Med Norgespris;NO2;2023-10-01 22:00:00;398803.441;331860
20231002;Med Norgespris;NO2;2023-10-01 23:00:00;361679.421;331860
20231002;Med Norgespris;NO2;2023-10-02 00:00:00;345137.681;331860
20231002;Med Norgespris;NO2;2023-10-02 01:00:00;335795.269;331860
20231002;Med Norgespris;NO2;2023-10-02 02:00:00;329155.121;331860
20231002;Med Norgespris;NO2;2023-10-02 03:00:00;336760.901;331860
20231002;Med Norgespris;NO2;2023-10-02 04:00:00;385078.114;331860
20231002;Med Norgespris;NO2;2023-10-02 05:00:00;435704.109;331860
20231002;Med Norgespris;NO2;2023-10-02 06:00:00;417347.174;331860
20231002;Med Norgespris;NO2;2023-10-02 07:00:00;397112.904;331860
20231002;Med Norgespris;NO2;2023-10-02 08:00:00;382134.144;331860
20231002;Med Norgespris;NO2;2023-10-02 09:00:00;371681.089;331860
20231002;Med Norgespris;NO2;2023-10-02 10:00:00;362038.806;331860
20231002;Med Norgespris;NO2;2023-10-02 11:00:00;358209.153;331860
20231002;Med Norgespris;NO2;2023-10-02 12:00:00;366019.993;331860
20231002;Med Norgespris;NO2;2023-10-02 13:00:00;403319.989;331860
20231002;Med Norgespris;NO2;2023-10-02 14:00:00;449798.424;331860
20231002;Med Norgespris;NO2;2023-10-02 15:00:00;459418.982;331860
20231002;Med Norgespris;NO2;2023-10-02 16:00:00;474809.223;331860
20231002;Med Norgespris;NO2;2023-10-02 17:00:00;508623.096;331860
20231002;Med Norgespris;NO2;2023-10-02 18:00:00;525103.139;331860
20231002;Med Norgespris;NO2;2023-10-02 19:00:00;516074.896;331860
