usage_date_id;norgespris_group;price_area;start_time_utc;consumption_kwh;metering_point_count
20231001;Norgespris October;NO2;2023-10-01 00:00:00;283713.098;259459
20231001;Norgespris October;NO2;2023-10-01 02:00:00;276186.502;259459
20231001;Norgespris October;NO2;2023-10-01 05:00:00;299321.672;259459
20231001;Norgespris October;NO2;2023-10-01 16:00:00;432916.617;259459
20231001;Norgespris October;NO2;2023-09-30 23:00:00;296085.218;259459
20231001;Norgespris October;NO2;2023-10-01 01:00:00;276617.605;259459
20231001;Norgespris October;NO2;2023-10-01 04:00:00;281596.998;259459
20231001;Norgespris October;NO2;2023-10-01 09:00:00;396143.537;259459
20231001;Norgespris October;NO2;2023-10-01 11:00:00;403126.02;259459
20231001;Norgespris October;NO2;2023-10-01 17:00:00;451063.469;259459
20231001;Norgespris October;NO2;2023-10-01 20:00:00;395897.186;259459
20231001;Norgespris October;NO2;2023-10-01 12:00:00;401269.675;259459
20231001;Norgespris October;NO2;2023-10-01 15:00:00;416448.785;259459
20231001;Norgespris October;NO2;2023-10-01 19:00:00;427951.283;259459
20231001;Norgespris October;NO2;2023-09-30 22:00:00;313645.746;259459
20231001;Norgespris October;NO2;2023-10-01 03:00:00;275504.641;259459
20231001;Norgespris October;NO2;2023-10-01 13:00:00;403288.613;259459
20231001;Norgespris October;NO2;2023-10-01 18:00:00;447218.594;259459
20231001;Norgespris October;NO2;2023-10-01 10:00:00;402533.186;259459
20231001;Norgespris October;NO2;2023-10-01 06:00:00;333397.691;259459
20231001;Norgespris October;NO2;2023-10-01 07:00:00;368209.806;259459
20231001;Norgespris October;NO2;2023-10-01 08:00:00;389897.628;259459
20231001;Norgespris October;NO2;2023-10-01 14:00:00;411737.954;259459
20231001;Norgespris October;NO2;2023-10-01 21:00:00;351920.366;259459
20231002;Norgespris October;NO2;2023-10-02 02:00:00;264065.726;259459
20231002;Norgespris October;NO2;2023-10-02 16:00:00;379770.878;259459
20231002;Norgespris October;NO2;2023-10-02 21:00:00;350741.051;259459
20231002;Norgespris October;NO2;2023-10-02 01:00:00;269916.173;259459
20231002;Norgespris October;NO2;2023-10-02 11:00:00;285698.493;259459
20231002;Norgespris October;NO2;2023-10-02 12:00:00;292431.363;259459
20231002;Norgespris October;NO2;2023-10-02 15:00:00;367581.372;259459
20231002;Norgespris October;NO2;2023-10-02 00:00:00;277655.834;259459
20231002;Norgespris October;NO2;2023-10-02 10:00:00;288745.845;259459
20231002;Norgespris October;NO2;2023-10-02 14:00:00;359844.825;259459
20231002;Norgespris October;NO2;2023-10-02 17:00:00;407066.338;259459
20231002;Norgespris October;NO2;2023-10-02 18:00:00;420021.468;259459
20231002;Norgespris October;NO2;2023-10-02 20:00:00;391808.138;259459
20231002;Norgespris October;NO2;2023-10-02 04:00:00;308924.591;259459
20231002;Norgespris October;NO2;2023-10-02 06:00:00;333781.263;259459
20231002;Norgespris October;NO2;2023-10-02 08:00:00;304843.354;259459
20231002;Norgespris October;NO2;2023-10-02 05:00:00;349323.235;259459
20231002;Norgespris October;NO2;2023-10-02 09:00:00;296547.576;259459
20231002;Norgespris October;NO2;2023-10-02 19:00:00;412656.232;259459
20231002;Norgespris October;NO2;2023-10-01 22:00:00;320436.128;259459
20231002;Norgespris October;NO2;2023-10-01 23:00:00;290475.247;259459
20231002;Norgespris October;NO2;2023-10-02 03:00:00;269797.729;259459
20231002;Norgespris October;NO2;2023-10-02 07:00:00;316930.281;259459
20231002;Norgespris October;NO2;2023-10-02 13:00:00;322426.102;259459
20231003;Norgespris October;NO2;2023-10-02 23:00:00;286380.466;259459
20231003;Norgespris October;NO2;2023-10-03 05:00:00;357977.914;259459
20231003;Norgespris October;NO2;2023-10-03 07:00:00;341298.931;259459
20231003;Norgespris October;NO2;2023-10-03 08:00:00;334417.567;259459
20231003;Norgespris October;NO2;2023-10-03 12:00:00;319847.895;259459
20231003;Norgespris October;NO2;2023-10-03 14:00:00;391873.155;259459
20231003;Norgespris October;NO2;2023-10-03 15:00:00;398880.927;259459
20231003;Norgespris October;NO2;2023-10-03 16:00:00;407183.822;259459
20231003;Norgespris October;NO2;2023-10-03 02:00:00;276938.059;259459
20231003;Norgespris October;NO2;2023-10-03 03:00:00;289384.764;259459
20231003;Norgespris October;NO2;2023-10-03 09:00:00;325972.164;259459
20231003;Norgespris October;NO2;2023-10-03 11:00:00;310885.532;259459
20231003;Norgespris October;NO2;2023-10-03 18:00:00;451352.769;259459
20231003;Norgespris October;NO2;2023-10-03 01:00:00;274692.621;259459
20231003;Norgespris October;NO2;2023-10-03 04:00:00;323155.251;259459
20231003;Norgespris October;NO2;2023-10-03 06:00:00;347045.609;259459
20231003;Norgespris October;NO2;2023-10-03 13:00:00;352955.516;259459
20231003;Norgespris October;NO2;2023-10-03 17:00:00;436307.79;259459
20231003;Norgespris October;NO2;2023-10-03 19:00:00;446905.311;259459
20231003;Norgespris October;NO2;2023-10-03 20:00:00;426816.069;259459
20231003;Norgespris October;NO2;2023-10-03 21:00:00;390394.955;259459
20231003;Norgespris October;NO2;2023-10-02 22:00:00;307427.184;259459
20231003;Norgespris October;NO2;2023-10-03 00:00:00;276377.34;259459
20231003;Norgespris October;NO2;2023-10-03 10:00:00;317302.456;259459
20231004;Norgespris October;NO2;2023-10-03 22:00:00;351244.093;259459
20231004;Norgespris October;NO2;2023-10-04 02:00:00;304513.004;259459
20231004;Norgespris October;NO2;2023-10-04 05:00:00;381546.201;259459
20231004;Norgespris October;NO2;2023-10-04 10:00:00;317612.53;259459
20231004;Norgespris October;NO2;2023-10-04 19:00:00;459604.023;259459
20231004;Norgespris October;NO2;2023-10-04 00:00:00;317757.343;259459
20231004;Norgespris October;NO2;2023-10-04 01:00:00;311220.569;259459
20231004;Norgespris October;NO2;2023-10-04 17:00:00;458533.265;259459
20231004;Norgespris October;NO2;2023-10-04 21:00:00;415306.648;259459
20231004;Norgespris October;NO2;2023-10-04 03:00:00;307405.629;259459
20231004;Norgespris October;NO2;2023-10-04 16:00:00;438844.092;259459
20231004;Norgespris October;NO2;2023-10-04 06:00:00;367045.705;259459
20231004;Norgespris October;NO2;2023-10-04 07:00:00;349809.931;259459
20231004;Norgespris October;NO2;2023-10-04 11:00:00;313593.927;259459
20231004;Norgespris October;NO2;2023-10-04 15:00:00;421727.103;259459
20231004;Norgespris October;NO2;2023-10-04 18:00:00;466690.771;259459
20231004;Norgespris October;NO2;2023-10-03 23:00:00;328093.164;259459
20231004;Norgespris October;NO2;2023-10-04 08:00:00;337362.396;259459
20231004;Norgespris October;NO2;2023-10-04 09:00:00;325993.375;259459
20231004;Norgespris October;NO2;2023-10-04 13:00:00;357989.101;259459
20231004;Norgespris October;NO2;2023-10-04 14:00:00;405714.559;259459
20231004;Norgespris October;NO2;2023-10-04 20:00:00;442239.035;259459
20231004;Norgespris October;NO2;2023-10-04 04:00:00;342403.639;259459
20231004;Norgespris October;NO2;2023-10-04 12:00:00;322092.058;259459
20231005;Norgespris October;NO2;2023-10-05 03:00:00;307266.935;259459
20231005;Norgespris October;NO2;2023-10-05 10:00:00;307844.234;259459
20231005;Norgespris October;NO2;2023-10-04 22:00:00;364934.351;259459
20231005;Norgespris October;NO2;2023-10-05 00:00:00;326119.759;259459
20231005;Norgespris October;NO2;2023-10-05 18:00:00;440225.673;259459
20231005;Norgespris October;NO2;2023-10-05 12:00:00;302536.683;259459
20231005;Norgespris October;NO2;2023-10-05 13:00:00;329741.076;259459
20231005;Norgespris October;NO2;2023-10-05 15:00:00;379467.461;259459
20231005;Norgespris October;NO2;2023-10-05 19:00:00;432902.229;259459
20231005;Norgespris October;NO2;2023-10-05 02:00:00;303837.977;259459
20231005;Norgespris October;NO2;2023-10-05 06:00:00;376284.141;259459
20231005;Norgespris October;NO2;2023-10-05 05:00:00;389398.856;259459
20231005;Norgespris October;NO2;2023-10-05 08:00:00;336289.203;259459
20231005;Norgespris October;NO2;2023-10-05 14:00:00;365149.095;259459
20231005;Norgespris October;NO2;2023-10-05 20:00:00;413337.325;259459
20231005;Norgespris October;NO2;2023-10-05 09:00:00;320443.958;259459
20231005;Norgespris October;NO2;2023-10-05 11:00:00;299680.713;259459
20231005;Norgespris October;NO2;2023-10-05 17:00:00;428689.237;259459
20231005;Norgespris October;NO2;2023-10-05 07:00:00;355543.075;259459
20231005;Norgespris October;NO2;2023-10-04 23:00:00;339890.027;259459
20231005;Norgespris October;NO2;2023-10-05 01:00:00;312993.324;259459
20231005;Norgespris October;NO2;2023-10-05 04:00:00;346649.785;259459
20231005;Norgespris October;NO2;2023-10-05 16:00:00;398593.286;259459
20231005;Norgespris October;NO2;2023-10-05 21:00:00;375854.92;259459
20231006;Norgespris October;NO2;2023-10-06 04:00:00;337741.107;259459
20231006;Norgespris October;NO2;2023-10-06 12:00:00;361393.955;259459
20231006;Norgespris October;NO2;2023-10-06 07:00:00;357873.856;259459
20231006;Norgespris October;NO2;2023-10-06 09:00:00;353585.383;259459
20231006;Norgespris October;NO2;2023-10-06 10:00:00;350064.863;259459
20231006;Norgespris October;NO2;2023-10-06 14:00:00;412389.746;259459
20231006;Norgespris October;NO2;2023-10-06 17:00:00;454720.078;259459
20231006;Norgespris October;NO2;2023-10-06 11:00:00;356108.556;259459
20231006;Norgespris October;NO2;2023-10-06 16:00:00;446654.289;259459
20231006;Norgespris October;NO2;2023-10-06 18:00:00;439571.215;259459
20231006;Norgespris October;NO2;2023-10-06 06:00:00;364269.229;259459
20231006;Norgespris October;NO2;2023-10-06 08:00:00;355443.418;259459
20231006;Norgespris October;NO2;2023-10-05 22:00:00;336742.094;259459
20231006;Norgespris October;NO2;2023-10-05 23:00:00;315483.814;259459
20231006;Norgespris October;NO2;2023-10-06 02:00:00;312589.458;259459
20231006;Norgespris October;NO2;2023-10-06 05:00:00;371589.185;259459
20231006;Norgespris October;NO2;2023-10-06 20:00:00;404894.283;259459
20231006;Norgespris October;NO2;2023-10-06 01:00:00;305329.665;259459
20231006;Norgespris October;NO2;2023-10-06 13:00:00;383115.752;259459
20231006;Norgespris October;NO2;2023-10-06 15:00:00;429185.591;259459
20231006;Norgespris October;NO2;2023-10-06 19:00:00;421109.251;259459
20231006;Norgespris October;NO2;2023-10-06 03:00:00;311505.868;259459
20231006;Norgespris October;NO2;2023-10-06 21:00:00;387345.631;259459
20231006;Norgespris October;NO2;2023-10-06 00:00:00;306997.983;259459
20231007;Norgespris October;NO2;2023-10-06 22:00:00;373339.734;259459
20231007;Norgespris October;NO2;2023-10-06 23:00:00;357377.304;259459
20231007;Norgespris October;NO2;2023-10-07 09:00:00;419647.259;259459
20231007;Norgespris October;NO2;2023-10-07 14:00:00;406582.954;259459
20231007;Norgespris October;NO2;2023-10-07 00:00:00;340927.607;259459
20231007;Norgespris October;NO2;2023-10-07 06:00:00;387656.677;259459
20231007;Norgespris October;NO2;2023-10-07 16:00:00;468064.039;259459
20231007;Norgespris October;NO2;2023-10-07 20:00:00;434137.778;259459
20231007;Norgespris October;NO2;2023-10-07 04:00:00;325236.034;259459
20231007;Norgespris October;NO2;2023-10-07 05:00:00;349100.946;259459
20231007;Norgespris October;NO2;2023-10-07 07:00:00;421380.363;259459
20231007;Norgespris October;NO2;2023-10-07 10:00:00;406104.639;259459
20231007;Norgespris October;NO2;2023-10-07 01:00:00;327683.88;259459
20231007;Norgespris October;NO2;2023-10-07 08:00:00;428005.337;259459
20231007;Norgespris October;NO2;2023-10-07 15:00:00;432481.881;259459
20231007;Norgespris October;NO2;2023-10-07 17:00:00;483198.595;259459
20231007;Norgespris October;NO2;2023-10-07 21:00:00;418478.276;259459
20231007;Norgespris October;NO2;2023-10-07 12:00:00;392678.434;259459
20231007;Norgespris October;NO2;2023-10-07 18:00:00;465271.855;259459
20231007;Norgespris October;NO2;2023-10-07 02:00:00;319676.504;259459
20231007;Norgespris October;NO2;2023-10-07 03:00:00;317206.351;259459
20231007;Norgespris October;NO2;2023-10-07 11:00:00;398541.809;259459
20231007;Norgespris October;NO2;2023-10-07 13:00:00;393957.061;259459
20231007;Norgespris October;NO2;2023-10-07 19:00:00;445586.436;259459
20231008;Norgespris October;NO2;2023-10-08 06:00:00;431091.211;259459
20231008;Norgespris October;NO2;2023-10-08 08:00:00;458067.782;259459
20231008;Norgespris October;NO2;2023-10-08 16:00:00;493385.777;259459
20231008;Norgespris October;NO2;2023-10-07 22:00:00;400446.827;259459
20231008;Norgespris October;NO2;2023-10-07 23:00:00;384236.231;259459
20231008;Norgespris October;NO2;2023-10-08 03:00:00;367427.269;259459
20231008;Norgespris October;NO2;2023-10-08 09:00:00;442190.018;259459
20231008;Norgespris October;NO2;2023-10-08 10:00:00;424844.373;259459
20231008;Norgespris October;NO2;2023-10-08 21:00:00;448291.433;259459
