usage_date_id;group_definition;price_area;start_time_utc;consumption_kwh;metering_point_count
20231001;Resten;NO1;2023-09-30 22:00:00;125895.417;125218
20231001;Resten;NO1;2023-09-30 23:00:00;119322.968;125218
20231001;Resten;NO1;2023-10-01 00:00:00;115681.898;125218
20231001;Resten;NO1;2023-10-01 01:00:00;113552.472;125218
20231001;Resten;NO1;2023-10-01 02:00:00;112605.906;125218
20231001;Resten;NO1;2023-10-01 03:00:00;113235.999;125218
20231001;Resten;NO1;2023-10-01 04:00:00;116382.786;125218
20231001;Resten;NO1;2023-10-01 05:00:00;123064.421;125218
20231001;Resten;NO1;2023-10-01 06:00:00;136662.911;125218
20231001;Resten;NO1;2023-10-01 07:00:00;149970.605;125218
20231001;Resten;NO1;2023-10-01 08:00:00;156242.591;125218
20231001;Resten;NO1;2023-10-01 09:00:00;155558.548;125218
20231001;Resten;NO1;2023-10-01 10:00:00;150911.548;125218
20231001;Resten;NO1;2023-10-01 11:00:00;147273.624;125218
20231001;Resten;NO1;2023-10-01 12:00:00;145285.637;125218
20231001;Resten;NO1;2023-10-01 13:00:00;148791.126;125218
20231001;Resten;NO1;2023-10-01 14:00:00;155920.474;125218
20231001;Resten;NO1;2023-10-01 15:00:00;163791.044;125218
20231001;Resten;NO1;2023-10-01 16:00:00;172453.63;125218
20231001;Resten;NO1;2023-10-01 17:00:00;179488.767;125218
20231001;Resten;NO1;2023-10-01 18:00:00;177658.102;125218
20231001;Resten;NO1;2023-10-01 19:00:00;170518.927;125218
20231001;Resten;NO1;2023-10-01 20:00:00;161415.557;125218
20231001;Resten;NO1;2023-10-01 21:00:00;146635.063;125218
20231002;Resten;NO1;2023-10-01 22:00:00;130023.288;125218
20231002;Resten;NO1;2023-10-01 23:00:00;120206.336;125218
20231002;Resten;NO1;2023-10-02 00:00:00;115009.096;125218
20231002;Resten;NO1;2023-10-02 01:00:00;111627.379;125218
20231002;Resten;NO1;2023-10-02 02:00:00;110047.698;125218
20231002;Resten;NO1;2023-10-02 03:00:00;112358.337;125218
20231002;Resten;NO1;2023-10-02 04:00:00;124328.835;125218
20231002;Resten;NO1;2023-10-02 05:00:00;137243.671;125218
20231002;Resten;NO1;2023-10-02 06:00:00;138685.252;125218
20231002;Resten;NO1;2023-10-02 07:00:00;135845.831;125218
20231002;Resten;NO1;2023-10-02 08:00:00;132094.215;125218
20231002;Resten;NO1;2023-10-02 09:00:00;128612.005;125218
20231002;Resten;NO1;2023-10-02 10:00:00;124480.152;125218
20231002;Resten;NO1;2023-10-02 11:00:00;121135.941;125218
20231002;Resten;NO1;2023-10-02 12:00:00;120013.723;125218
20231002;Resten;NO1;2023-10-02 13:00:00;125720.607;125218
20231002;Resten;NO1;2023-10-02 14:00:00;141033.424;125218
20231002;Resten;NO1;2023-10-02 15:00:00;150492.957;125218
20231002;Resten;NO1;2023-10-02 16:00:00;158497.287;125218
20231002;Resten;NO1;2023-10-02 17:00:00;167764.173;125218
20231002;Resten;NO1;2023-10-02 18:00:00;170055.364;125218
20231002;Resten;NO1;2023-10-02 19:00:00;166301.562;125218
20231002;Resten;NO1;2023-10-02 20:00:00;158191.598;125218
20231002;Resten;NO1;2023-10-02 21:00:00;143538.5;125218
20231003;Resten;NO1;2023-10-02 22:00:00;130753.58;125218
20231003;Resten;NO1;2023-10-02 23:00:00;123052.838;125218
20231003;Resten;NO1;2023-10-03 00:00:00;119842.631;125218
20231003;Resten;NO1;2023-10-03 01:00:00;117821.03;125218
20231003;Resten;NO1;2023-10-03 02:00:00;116971.71;125218
20231003;Resten;NO1;2023-10-03 03:00:00;119859.849;125218
20231003;Resten;NO1;2023-10-03 04:00:00;132723.154;125218
20231003;Resten;NO1;2023-10-03 05:00:00;147367.549;125218
20231003;Resten;NO1;2023-10-03 06:00:00;149139.352;125218
20231003;Resten;NO1;2023-10-03 07:00:00;146775.476;125218
20231003;Resten;NO1;2023-10-03 08:00:00;144882.895;125218
20231003;Resten;NO1;2023-10-03 09:00:00;141309.17;125218
20231003;Resten;NO1;2023-10-03 10:00:00;134991.005;125218
20231003;Resten;NO1;2023-10-03 11:00:00;129583.137;125218
20231003;Resten;NO1;2023-10-03 12:00:00;128493.304;125218
20231003;Resten;NO1;2023-10-03 13:00:00;134298.355;125218
20231003;Resten;NO1;2023-10-03 14:00:00;149736.867;125218
20231003;Resten;NO1;2023-10-03 15:00:00;159854.808;125218
20231003;Resten;NO1;2023-10-03 16:00:00;167319.934;125218
20231003;Resten;NO1;2023-10-03 17:00:00;177575.531;125218
20231003;Resten;NO1;2023-10-03 18:00:00;180003.56;125218
20231003;Resten;NO1;2023-10-03 19:00:00;176969.454;125218
20231003;Resten;NO1;2023-10-03 20:00:00;168904.826;125218
20231003;Resten;NO1;2023-10-03 21:00:00;154256.022;125218
20231004;Resten;NO1;2023-10-03 22:00:00;139395.976;125218
20231004;Resten;NO1;2023-10-03 23:00:00;130087.549;125218
20231004;Resten;NO1;2023-10-04 00:00:00;125711.433;125218
20231004;Resten;NO1;2023-10-04 01:00:00;123379.013;125218
20231004;Resten;NO1;2023-10-04 02:00:00;122028.765;125218
20231004;Resten;NO1;2023-10-04 03:00:00;125080.298;125218
20231004;Resten;NO1;2023-10-04 04:00:00;137480.367;125218
20231004;Resten;NO1;2023-10-04 05:00:00;151971.269;125218
20231004;Resten;NO1;2023-10-04 06:00:00;153431.921;125218
20231004;Resten;NO1;2023-10-04 07:00:00;147765.201;125218
20231004;Resten;NO1;2023-10-04 08:00:00;141278.18;125218
20231004;Resten;NO1;2023-10-04 09:00:00;136030.262;125218
20231004;Resten;NO1;2023-10-04 10:00:00;130685.168;125218
20231004;Resten;NO1;2023-10-04 11:00:00;126422.446;125218
20231004;Resten;NO1;2023-10-04 12:00:00;125834.245;125218
20231004;Resten;NO1;2023-10-04 13:00:00;132908.376;125218
20231004;Resten;NO1;2023-10-04 14:00:00;148181.15;125218
20231004;Resten;NO1;2023-10-04 15:00:00;158233.591;125218
20231004;Resten;NO1;2023-10-04 16:00:00;167140.341;125218
20231004;Resten;NO1;2023-10-04 17:00:00;176200.163;125218
20231004;Resten;NO1;2023-10-04 18:00:00;178226.818;125218
20231004;Resten;NO1;2023-10-04 19:00:00;175691.022;125218
20231004;Resten;NO1;2023-10-04 20:00:00;169297.578;125218
20231004;Resten;NO1;2023-10-04 21:00:00;157446.922;125218
20231005;Resten;NO1;2023-10-04 22:00:00;141956.238;125218
20231005;Resten;NO1;2023-10-04 23:00:00;132206.063;125218
20231005;Resten;NO1;2023-10-05 00:00:00;127328.489;125218
20231005;Resten;NO1;2023-10-05 01:00:00;124110.872;125218
20231005;Resten;NO1;2023-10-05 02:00:00;122561.037;125218
20231005;Resten;NO1;2023-10-05 03:00:00;125955.818;125218
